"","USAF","WBAN","STATION.NAME","CTRY","ST","CALL","station_lat","station_lon","ELEV.M.","BEGIN","END","CLIMATE.REGION","era5_lat","era5_lon","dist"
"3330",711430,99999,"BACHELORS ISLAND MARINE  MAN","CA","","CWBL",51.75,-99.9,256,19770701,20121105,"",51.8,-99.9,5.56597453966333
"3331",711440,99999,"OAKPOINT MARINE  MAN","CA","","CWOJ",50.499,-98.037,249.6,20010916,20170502,"",50.5,-98,2.62228403685938
"3332",711450,99999,"ISLAND LAKE AIRPORT","CA","","CYIV",53.85,-94.65,236,19770701,20170502,"",53.9,-94.6,6.46124947916922
"3333",711454,99999,"ISLAND LAKE","CA","","WIV",53.867,-94.667,238,19790131,19860509,"",53.9,-94.7,4.26420124472993
"3334",711470,99999,"CARMAN U OF M CS  MAN","CA","","CWNK",49.5,-98.033,268,19961101,20170502,"",49.5,-98,2.38577544014724
"3335",711480,99999,"PILOT MOUND (AUT)","CA","","CWPO",49.183,-98.9,470,19571204,20170502,"",49.2,-98.9,1.89243134348638
"3336",711490,99999,"MC CREARY","CA","","CWOO",50.717,-99.533,351,20010916,20170502,"",50.7,-99.5,2.99885119243152
"3337",711500,99999,"SHOAL LAKE CS  MAN","CA","","CWUT",50.45,-100.6,561,19930520,20170502,"",50.4,-100.6,5.56597453966404
"3338",711520,99999,"BURGEO NL","CA","","CABF",47.617,-57.617,11,20070228,20170502,"",47.7,-57.6,9.3270253900045
"3339",711530,99999,"CARDSTON  ALTA","CA","","CWFJ",49.2,-113.283,1136,19941201,20170502,"",49.2,-113.3,1.23655362887055
"3340",711540,99999,"WATERTON PARK GATE","CA","","CWGM",49.133,-113.817,1289,19940706,20170502,"",49.1,-113.8,3.876744587288
"3341",711550,99999,"EDMONTON INTERNATIONAL CS  AL","CA","","CXEG",53.3,-113.6,715,20010916,20170502,"",53.3,-113.6,0
"3342",711560,99999,"EDSON CLIMATE","CA","","CZZJ",53.583,-116.467,927,20010716,20170502,"",53.6,-116.5,2.88710759557144
"3343",711570,99999,"EDMONTON MUNICIPAL CR10  ALTA","CA","","CXEC",53.567,-113.517,671,20010916,20170502,"",53.6,-113.5,3.8414897883174
"3344",711580,99999,"BERENS RIVER CS  MAN","CA","","CWCF",52.35,-97.033,222,20010916,20170502,"",52.4,-97,6.00080110925692
"3345",711600,99999,"FORT RELIANCE (AUT)  NWT","CA","","CWFZ",62.7,-109.15,168,19930701,20170502,"",62.7,-109.1,2.55283167892434
"3346",711620,99999,"INNER WHALEBACKS  NWT","CA","","CWBJ",61.917,-113.717,165,19930701,20170502,"",61.9,-113.7,2.09173930459636
"3347",711630,99999,"LAC LA MARTRE  NWT","CA","","CWMT",63.133,-117.25,271,19940307,20170502,"",63.1,-117.3,4.45300485787542
"3348",711640,99999,"LITTLE CHICAGO  NWT","CA","","CWLG",67.167,-130.217,63,19930701,20170411,"",67.2,-130.2,3.74612515972276
"3349",711650,99999,"REA LAKES","CA","","CWYH",64.117,-117.333,223,19940308,20170502,"",64.1,-117.3,2.48082586593583
"3350",711660,99999,"TROUT LAKE  NWT","CA","","CWTE",60.433,-121.233,498,19940308,20141110,"",60.4,-121.2,4.09683441190554
"3351",711700,99999,"CARBERRY CS","CA","","CWZE",49.9,-99.35,384,19940901,20170502,"",49.9,-99.4,3.58517565708705
"3352",711710,99999,"VINELAND STATION RCS  ONT","CA","","CXVN",43.183,-79.4,79,20040510,20170502,"",43.2,-79.4,1.89243134348567
"3353",711720,99999,"PARRY SOUND CCG  ONT","CA","","CXPC",45.333,-80.033,176,20040803,20170502,"",45.3,-80,4.49086123171499
"3354",711740,99999,"ARVIAT","CA","","CYEK",61.094,-94.071,9.8,20120727,20170502,"",61.1,-94.1,1.69725824947896
"3355",711770,99999,"CAPE KIGLAPAIT","CA","","CWYK",57.13,-61.48,834,19981224,20170502,"",57.1,-61.5,3.55163237299543
"3356",711780,99999,"BONAVISTA RCS","CA","","CAVA",48.667,-53.117,26,20071016,20170502,"",48.6,-53.1,7.5625366540475
"3357",711790,99999,"TUKIALIK BAY","CA","","CWTU",54.72,-58.35,683,19981224,20170502,"",54.7,-58.4,3.91108156542347
"3358",711800,99999,"WRECKHOUSE","CA","","CAWR",47.7,-59.3,32,19920601,20170502,"",47.7,-59.3,0
"3359",711810,99999,"WINTERLAND  NFLD","CA","","CXWT",47.133,-55.317,29,20010916,20170315,"",47.1,-55.3,3.89273621042283
"3360",711830,99999,"MONTREAL/PIERRE ELLIOTT TRUDE","CA","","CWTQ",45.467,-73.733,32,19910118,20170502,"",45.5,-73.7,4.48648022952885
"3361",711835,99999,"LITTLE MECATINA RIVER (AUT)","CA","","CWFU",52.23,-61.32,321,19920408,19960103,"",52.2,-61.3,3.60743958651601
"3362",711840,99999,"VARENNES  QUE","CA","","CWHM",45.717,-73.383,18,19940804,20161025,"",45.7,-73.4,2.30817329370243
"3363",711850,99999,"DANIELS HARBOUR   NFLD","CA","","CWDH",50.233,-57.583,19,19550702,20170502,"",50.2,-57.5,6.96058433659568
"3364",711854,99999,"DANIEL'S HARBOUR","CA","","WDX",50.233,-57.583,24,19790131,19950605,"",50.2,-57.5,6.96058433659568
"3365",711860,99999,"CAP- ROUGE  QUE","CA","","CWQM",48.367,-70.533,7,19940121,20170502,"",48.4,-70.5,4.40991060843787
"3366",711880,99999,"GASPE","CA","","CYGP",48.775,-64.479,32.9,19770914,20170502,"",48.8,-64.5,3.18076393195212
"3367",711890,99999,"POINTE CLAVEAU  QUE","CA","","CWQV",48.267,-70.117,4,19770701,20170502,"",48.3,-70.1,3.88339801342852
"3368",711944,99999,"BURGEO 2","CA","","CWBF",47.62,-57.62,11,19911119,20060727,"",47.7,-57.6,9.03092446480319
"3369",711966,99999,"POOLS ISLAND","CA","","CWYI",49.117,-53.583,10,19920106,20170502,"",49.1,-53.7,8.73362588733481
"3370",711970,99999,"PORT AUX BASQUES","CA","","CWZB",47.567,-59.15,40,19770701,20170502,"",47.6,-59.1,5.25261237896139
"3371",711974,99999,"PORT  BASQUES(AUTO)","CA","","CWOF",47.567,-59.183,40,19911119,19950605,"",47.6,-59.2,3.88899776949423
"3372",711980,99999,"LAC SAINT- PIERRE  QUE","CA","","CWBS",46.183,-72.917,16,20010702,20170502,"",46.2,-72.9,2.30162785741389
"3373",711990,99999,"WATSON LAKE (AUT)  YT","CA","","CXQH",60.117,-128.817,690,20050218,20170502,"",60.1,-128.8,2.11441566596929
"3374",712010,99999,"VANCOUVER HARBOUR CS  BC","CA","","CWHC",49.283,-123.117,3,19800301,20170502,"",49.3,-123.1,2.2593593479373
"3375",712013,99999,"VANCOUVER INTL","CA","","WHC",49.183,-123.167,3,19880105,19881208,"",49.2,-123.1,5.22878831441244
"3376",712026,99999,"ESQUIMALT METOC","CA","","CWPF",48.433,-123.433,12,19940103,19950605,"",48.4,-123.5,6.164384828138
"3377",712030,99999,"KELOWNA","CA","","CYLW",49.956,-119.378,429.5,19930408,20170502,"",50,-119.4,5.14503238231769
"3378",712043,99999,"MERRY ISLAND LIGHTSTATION","CA","","CWMR",49.47,-123.92,6,19990104,20011214,"",49.5,-123.9,3.63934133563751
"3379",712060,99999,"BELLA COOLA","CA","","CYBD",52.388,-126.596,35.7,19830707,20170502,"",52.4,-126.6,1.3631891122459
"3380",712070,99999,"SQUAMISH   BC","CA","","CWSK",49.783,-123.167,52,19820624,20170502,"",49.8,-123.2,3.03405084025029
"3381",712079,99999,"SQUAMISH","CA","","CYSE",49.783,-123.167,52,20100104,20100403,"",49.8,-123.2,3.03405084025029
"3382",712080,99999,"BIG TROUT LAKE","CA","","COTL",53.817,-89.9,224.1,19930527,20170502,"",53.8,-89.9,1.89243134348567
"3383",712081,99999,"POWELL RIVER","CA","","CYPW",49.834,-124.5,129.5,20130101,20170502,"",49.9,-124.5,7.34708639235532
"3384",712110,99999,"HOWE SOUND - PAM ROC","CA","","CWAS",49.483,-123.3,5,19961101,20170502,"",49.5,-123.3,1.89243134348567
"3385",712120,99999,"FORET MONTMORENCY RCS  QUE","CA","","CMFM",47.317,-71.133,673,20041005,20170502,"",47.3,-71.1,3.12819777839201
"3386",712140,99999,"BODO AGDM  ALTA","CA","","CXBA",52.117,-110.1,687,20040824,20170502,"",52.1,-110.1,1.89243134348497
"3387",712150,99999,"OSOYOOS CS  BC","CA","","CWYY",49.033,-119.433,283,19950423,20170502,"",49,-119.4,4.39311567632193
"3388",712160,99999,"NAKUSP CS  BC","CA","","CWNP",50.267,-117.817,512.1,19950423,20170502,"",50.3,-117.8,3.86745255007874
"3389",712170,99999,"CHAMPION AGDM  ALTA","CA","","CXCP",50.267,-113.35,1006,20021212,20170502,"",50.3,-113.4,5.11315072234431
"3390",712180,99999,"SALMON ARM CS  BC","CA","","CWSL",50.7,-119.283,351,19950423,20170502,"",50.7,-119.3,1.19862981309137
"3391",712210,99999,"CLEARDALE AGDM  ALTA","CA","","CXCD",56.3,-119.733,630,20040713,20170502,"",56.3,-119.7,2.03824495188944
"3392",712220,99999,"DEASE LAKE (AUT)","CA","","CWKX",58.433,-130.033,802,19930829,20170502,"",58.4,-130,4.14688220654055
"3393",712230,99999,"CONSORT AGDM  ALTA","CA","","CXCS",51.933,-110.7,772,20040824,20170502,"",51.9,-110.7,3.67354319617837
"3394",712240,99999,"DEL BONITA AGDM  ALTA","CA","","CXDB",49.05,-112.817,1310,20040824,20170502,"",49.1,-112.8,5.70235642445914
"3395",712250,99999,"FOREMOST AGDM  ALTA","CA","","CXFM",49.483,-111.483,881,20040824,20170502,"",49.5,-111.5,2.25662362754828
"3396",712260,99999,"HIGH PRAIRIE AGDM  ALTA","CA","","CXHP",55.383,-116.467,602,20040824,20170502,"",55.4,-116.5,2.81683467095491
"3397",712270,99999,"HOLDEN AGDM  ALTA","CA","","CXHD",53.183,-112.233,688,20040713,20170502,"",53.2,-112.2,2.90268649612184
"3398",712280,99999,"KILLAM AGDM  ALTA","CA","","CXKM",52.833,-111.867,675,20040824,20170502,"",52.8,-111.9,4.29233153545902
"3399",712290,99999,"MANNING AGDM  ALTA","CA","","CXMG",56.967,-117.45,457,20040824,20170502,"",57,-117.5,4.76368968558986
"3400",712300,99999,"BEAVERLODGE RCS  ALTA","CA","","CWBM",55.2,-119.4,745,19960816,20170502,"",55.2,-119.4,0
"3401",712310,99999,"BOW ISLAND","CA","","CWXL",49.733,-111.45,817,19940201,20170502,"",49.7,-111.5,5.14258953121942
"3402",712320,99999,"BOW VALLEY  ALTA","CA","","CWXA",51.083,-115.067,1298,19930607,20170502,"",51.1,-115.1,2.98409235435001
"3403",712330,99999,"BRETON PLOTS  ALTA","CA","","CWOV",53.083,-114.433,852,20041005,20170502,"",53.1,-114.4,2.90657826536803
"3404",712340,99999,"CLARESHOLM","CA","","CWDK",50,-113.633,1009,19940201,20170502,"",50,-113.6,2.36130803099896
"3405",712350,99999,"COP UPPER  ALTA","CA","","CWDU",51.067,-114.217,1235,19930607,20170502,"",51.1,-114.2,3.86110959813231
"3406",712360,99999,"CROWSNEST  ALTA","CA","","CWRT",49.617,-114.483,1303,19930607,20170502,"",49.6,-114.5,2.25502308468484
"3407",712370,99999,"DRUMHELLER EAST  ALTA","CA","","CWDZ",51.433,-112.667,678,20010916,20170502,"",51.4,-112.7,4.32939943721377
"3408",712380,99999,"ELK ISLAND NAT PARK  ALTA","CA","","CWFE",53.683,-112.867,716,19930701,20170502,"",53.7,-112.9,2.88321012882778
"3409",712400,99999,"ESTHER 1  ALTA","CA","","CWGY",51.667,-110.2,707,19930607,20170502,"",51.7,-110.2,3.67354319617837
"3410",712410,99999,"HIGHVALE  ALTA","CA","","CWHA",53.45,-114.467,747,19930701,20060822,"",53.5,-114.5,5.97999964378433
"3411",712420,99999,"LACOMBE CDA 2  ALTA","CA","","CWQQ",52.45,-113.75,860,19930607,20170502,"",52.5,-113.8,6.51721152762638
"3412",712430,99999,"LETHBRIDGE CDA","CA","","CWQL",49.7,-112.767,910,19941201,20170502,"",49.7,-112.8,2.3760101747749
"3413",712440,99999,"MILK RIVER  ALTA","CA","","CWRY",49.133,-112.05,1050,19930908,20170502,"",49.1,-112,5.17366371014135
"3414",712450,99999,"NAKISKA RIDGETOP  ALTA","CA","","CWNR",50.933,-115.183,2543,19940303,20170423,"",50.9,-115.2,3.86243156764703
"3415",712460,99999,"RED EARTH  ALTA","CA","","CWRD",56.533,-115.267,546,19930701,20170502,"",56.5,-115.3,4.19551653358969
"3416",712480,99999,"SUNDRE A  ALTA","CA","","CWAV",51.767,-114.683,1114,19930607,20170502,"",51.8,-114.7,3.85558209258427
"3417",712490,99999,"THREE HILLS","CA","","CWHI",51.768,-113.206,857,19930607,20170502,"",51.8,-113.2,3.58610726764731
"3418",712500,99999,"ST JOHNS WEST CLIMATE","CA","","CAJW",47.517,-52.783,110,19940103,20170502,"",47.5,-52.8,2.28371407635132
"3419",712510,99999,"VAUXHALL CDA CS  ALTA","CA","","CWVO",50.05,-112.133,779,19930607,20170502,"",50.1,-112.1,6.04470461847528
"3420",712520,99999,"WILLOW CREEK 1  ALTA","CA","","CWWO",53.383,-118.333,1402,19940414,20170502,"",53.4,-118.3,2.89489932511411
"3421",712530,99999,"GARDEN RIVER  ALTA","CA","","CWGF",58.7,-113.867,241,19950423,20170502,"",58.7,-113.9,1.90847587946957
"3422",712540,99999,"CAMROSE  ALTA","CA","","CWRV",53.033,-112.817,739,19940101,20170502,"",53,-112.8,3.84590779127264
"3423",712550,99999,"MILDRED LAKE  ALTA","CA","","CWMX",57.033,-111.55,310,19940101,20170502,"",57,-111.5,4.76197845536487
"3424",712560,99999,"WHITECOURT  ALTA","CA","","CXZU",54.15,-115.783,785,20010916,20160421,"",54.2,-115.8,5.67511998314242
"3425",712570,99999,"MORRIN AGDM  ALTA","CA","","CXMO",51.65,-112.667,836,20040824,20170502,"",51.7,-112.7,6.01411250987388
"3426",712580,99999,"OLDS AGDM  ALTA","CA","","CXOL",51.75,-114.067,1046,20040824,20170502,"",51.8,-114.1,6.01220776389587
"3427",712590,99999,"POLLOCKVILLE AGDM  ALTA","CA","","CXPL",51.117,-111.7,750,20040824,20170502,"",51.1,-111.7,1.89243134348497
"3428",712600,99999,"SAULT STE MARIE","CA","","CYAM",46.485,-84.509,192,19860425,20170502,"",46.5,-84.5,1.80664016488395
"3429",712610,99999,"GODERICH  ONT","CA","","CWGD",43.767,-81.717,214,19811026,20170502,"",43.8,-81.7,3.91938548686625
"3430",712615,99999,"CALLAGHAN VALLEY","CA","BC","CVOD",50.15,-123.117,869,20050405,20050912,"",50.2,-123.1,5.69640334546161
"3431",712625,99999,"NIAGARA DISTRICT","CA","","CYSN",43.192,-79.172,97.8,19831222,20170502,"",43.2,-79.2,2.44058559326712
"3432",712630,99999,"HAMILTON","CA","","CYHM",43.174,-79.935,237.7,19930520,20170502,"",43.2,-79.9,4.05550905102827
"3433",712643,99999,"BUTTONVILLE MUNI","CA","","CYKZ",43.862,-79.37,198.1,19860620,20170502,"",43.9,-79.4,4.86705907528719
"3434",712650,99999,"TORONTO CITY CENTRE","CA","","CYTZ",43.617,-79.383,76.5,19790507,20170502,"",43.6,-79.4,2.33642603423089
"3435",712670,99999,"LETHBRIDGE","CA","","CYQL",49.633,-112.8,929,20110114,20170502,"",49.6,-112.8,3.67354319617837
"3436",712690,99999,"SCHULER AGDM  ALTA","CA","","CXSC",50.3,-110.083,800,20040824,20170502,"",50.3,-110.1,1.20882423645113
"3437",712700,99999,"COLLINGWOOD  ONT","CA","","CWCO",44.5,-80.217,180,19941201,20170502,"",44.5,-80.2,1.34977750330276
"3438",712720,99999,"TADOULE LAKE","CA","","CYBQ",58.7,-98.5,281,19941201,20170502,"",58.7,-98.5,0
"3439",712740,99999,"SMOKY LAKE AGDM  ALTA","CA","","CXSL",54.267,-112.483,680,20040913,20170502,"",54.3,-112.5,3.83606585289188
"3440",712750,99999,"ST. PAUL AGDM  ALTA","CA","","CXSP",54,-111.267,649,20040713,20170502,"",54,-111.3,2.15925449483903
"3441",712760,99999,"TWO HILLS AGDM  ALTA","CA","","CXTH",53.617,-111.667,678,20040824,20170502,"",53.6,-111.7,2.88644509936756
"3442",712770,99999,"VALLEYVIEW AGDM  ALTA","CA","","CXVW",55.083,-117.183,698,20041005,20170502,"",55.1,-117.2,2.18039802911848
"3443",712780,99999,"VERMILLION AGDM  ALTA","CA","","CXVM",53.333,-110.867,623,20040824,20170502,"",53.3,-110.9,4.27913352650363
"3444",712790,99999,"SEPT-ILES  QUE","CA","","CXZV",50.217,-66.25,53,20040824,20170502,"",50.2,-66.3,4.03367862358142
"3445",712810,99999,"GRENADIER ISLAND  ONT","CA","","CWGH",44.417,-75.85,82,19941201,20140611,"",44.4,-75.9,4.40353671361724
"3446",712820,99999,"LAGOON CITY  ONT","CA","","CWGL",44.533,-79.217,221,19941201,20170502,"",44.5,-79.2,3.91353900439289
"3447",712830,99999,"BROWNVALE AGCM","CA","","CPBN",56.117,-117.883,748,19941201,20170502,"",56.1,-117.9,2.16676549542394
"3448",712840,99999,"BUSBY AGCM","CA","","CPBB",53.917,-113.917,714,19941201,20170502,"",53.9,-113.9,2.1963710828775
"3449",712850,99999,"ABEE AGDM  ALTA","CA","","CXAF",54.283,-112.967,664,20040824,20170502,"",54.3,-113,2.85980564060736
"3450",712860,99999,"ANDREW AGDM  ALTA","CA","","CXAG",53.917,-112.267,625,20040824,20170502,"",53.9,-112.3,2.87474920946592
"3451",712870,99999,"ATMORE AGDM  ALTA","CA","","CXAJ",54.767,-112.817,574,20040824,20170502,"",54.8,-112.8,3.83221391687858
"3452",712880,99999,"CAMBRIDGE BAY GSN  NU","CA","","CXCM",69.1,-105.133,19,20040803,20170502,"",69.1,-105,5.2816806583946
"3453",712890,99999,"STETTLER AGDM  ALTA","CA","","CXAK",52.333,-112.583,795,20040713,20170502,"",52.3,-112.6,3.85138962934165
"3454",712910,99999,"CAMERON FALLS (AUT)  ONT","CA","","CXCA",49.15,-88.333,233,20030617,20170502,"",49.2,-88.3,6.06198536518683
"3455",712940,99999,"BANCROFT AUTO  ONT","CA","","CWRK",45.067,-77.867,331,20010916,20170502,"",45.1,-77.9,4.49696695435573
"3456",712950,99999,"EAR FALLS (AUT)","CA","","CXEA",50.633,-93.217,363,20030617,20170502,"",50.6,-93.2,3.8648092521109
"3457",712960,99999,"EGBERT CS  ONT","CA","","CXET",44.233,-79.783,251,20040824,20170502,"",44.2,-79.8,3.91593341283344
"3458",712970,99999,"HAMILTON RBG CS  ONT","CA","","CXHM",43.283,-79.9,102,20040803,20170502,"",43.3,-79.9,1.89243134348497
"3459",712980,99999,"HARROW CDA AUTO","CA","","CXHA",42.033,-82.9,191,20030617,20170502,"",42,-82.9,3.67354319617837
"3460",712990,99999,"KAPUSKASING CDA ON  ONT","CA","","CXKA",49.4,-82.433,218,20030617,20170502,"",49.4,-82.4,2.39064717903589
"3461",713000,99999,"KEMPTVILLE CS  ONT","CA","","CXKE",45,-75.633,99,20040824,20170502,"",45,-75.6,2.59758728704748
"3462",713010,99999,"KIRKLAND LAKE CS  ONT","CA","","CXKI",48.15,-80,324,20040921,20170502,"",48.2,-80,5.56597453966404
"3463",713030,99999,"POINT PELEE CS  ONT","CA","","CXPT",41.933,-82.517,177,20040824,20170502,"",41.9,-82.5,3.93420018905654
"3464",713041,99999,"MOOSE CREEK","CA","","CTCK",45.25,-74.967,85,20151119,20170502,"",45.3,-75,6.1369993155716
"3465",713060,99999,"INUKJUAK ARPT","CA","","CYPH",58.467,-78.083,25,20040824,20170502,"",58.5,-78.1,3.80441182799217
"3466",713070,99999,"RIDGETOWN RCS  ONT","CA","","CXRG",42.45,-81.883,206,20040510,20170502,"",42.5,-81.9,5.73832224895601
"3467",713080,99999,"TRACADIE  NS  NS","CA","","CXTD",45.6,-61.667,67,20040713,20170502,"",45.6,-61.7,2.57024348602333
"3468",713090,99999,"MOOSONEE RCS  ONT","CA","","CXZC",51.283,-80.617,9,20040921,20170502,"",51.3,-80.6,2.2320047573018
"3469",713100,99999,"ST. PETERS  PEI","CA","","CZSP",46.45,-62.567,30,20040608,20170502,"",46.4,-62.6,6.11490290708748
"3470",713110,99999,"NAPPAN AUTO  NS","CA","","CXNP",45.75,-64.233,20,20040921,20170502,"",45.8,-64.2,6.12739883341943
"3471",713120,99999,"NIPAWIN  SASK","CA","","CWBU",53.333,-104,372,20040608,20170502,"",53.3,-104,3.67354319617837
"3472",713130,99999,"HAVRE ST PIERRE","CA","","CYGV",50.283,-63.6,37.8,19941201,20170502,"",50.3,-63.6,1.89243134348567
"3473",713140,99999,"BARRIE-ORO","CA","","CXBI",44.48,-79.55,289,20040921,20170502,"",44.5,-79.5,4.55220731041565
"3474",713150,99999,"CHARLO AUTO  NB","CA","","CZCR",47.983,-66.333,42,20040803,20170502,"",48,-66.3,3.10249018808262
"3475",713170,99999,"DEBERT","CA","","CZDB",45.417,-63.467,38,20040921,20170502,"",45.4,-63.4,5.56763940960079
"3476",713180,99999,"CORONATION CLIMATE  ALTA","CA","","CWCT",52.067,-111.433,791,20040803,20170502,"",52.1,-111.4,4.31172176265312
"3477",713190,99999,"CHARLEVOIX (MRX)","CA","","CWIS",47.283,-70.633,723,19971201,20170502,"",47.3,-70.6,3.12883564070237
"3478",713200,99999,"HALL BEACH CLIMATE  NU","CA","","CXUX",68.767,-81.233,8,20050201,20170502,"",68.8,-81.4,7.66531696948698
"3479",713210,99999,"IQALUIT CLIMATE  NU","CA","","CXFB",63.75,-68.55,34,20050201,20170502,"",63.8,-68.5,6.08519894106557
"3480",713220,99999,"ARVIAT CLIMATE  NU","CA","","CXAR",61.1,-94.067,10,20050201,20170502,"",61.1,-94.1,1.77535869203163
"3481",713230,99999,"BEAUCEVILLE  QUE","CA","","CWHV",46.2,-70.783,229,19940728,20170502,"",46.2,-70.8,1.30983343390862
"3482",713240,99999,"OSBORNE HEAD DND","CA","","CAOS",44.617,-63.417,30,20071016,20170502,"",44.6,-63.5,6.84462843600042
"3483",713250,99999,"BEDFORD RANGE","CA","","CABR",44.75,-63.667,10,20090801,20170502,"",44.8,-63.7,6.14658640746962
"3484",713270,99999,"HALIFAX WINDSOR PARK","CA","","CAHW",44.65,-63.617,51,20070423,20170502,"",44.7,-63.6,5.72634561794807
"3485",713310,99999,"ISLAND FALLS (AUT)  SASK","CA","","CPIF",55.533,-102.35,297,20041109,20170502,"",55.5,-102.4,4.8399889237393
"3486",713315,99999,"CONFEDERATION BRIDGE","CA","","CXBP",46.23,-63.73,54,20050201,20061031,"",46.3,-63.7,8.12718867146593
"3487",713320,99999,"KUGLUKTUK CLIMO","CA","","CNCO",67.82,-115.12,23,20041109,20170502,"",67.8,-115.2,4.033554996982
"3488",713325,99999,"GRIEF POINT","CA","","CWKA",49.8,-124.53,10,20050517,20140922,"",49.8,-124.4,9.34076157751245
"3489",713330,99999,"LAUZON (AUT)","CA","","CWLU",46.83,-71.17,20,20041109,20071127,"",46.8,-71.2,4.04674915644954
"3490",713335,99999,"ILE AUX GRUES","CA","","CWIG",47.07,-70.53,18,20050517,20140922,"",47,-70.5,8.11797791813031
"3491",713340,99999,"TADOULE LAKE CS  MAN","CA","","CXBQ",58.7,-98.5,262,20030617,20170502,"",58.7,-98.5,0
"3492",713350,99999,"SAGLEK BAY","CA","","CWZZ",58.333,-62.583,501,20040824,20170502,"",58.3,-62.6,3.80563615124756
"3493",713370,99999,"LA SCIE  NFLD","CA","","CWAG",49.917,-55.667,194,20040824,20170502,"",49.9,-55.7,3.02957115604965
"3494",713400,99999,"DAPP AGDM  ALTA","CA","","CXDP",54.317,-113.95,614,20040824,20170502,"",54.3,-114,3.7584950074253
"3495",713407,99999,"SLEETMUTE","US","AK","SLQ",61.717,-157.15,54,19940103,19940404,"AR",61.7,-157.1,3.24661801602726
"3496",713410,99999,"BROCKET AGDM  ALTA","CA","","CXBR",49.617,-113.817,1073,20040510,20170502,"",49.6,-113.8,2.25502308468484
"3497",713420,99999,"OYEN AGDM  ALTA","CA","","CXOY",51.383,-110.35,767,20040928,20170502,"",51.4,-110.4,3.95525212369158
"3498",713430,99999,"WRENTHAM AGDM  ALTA","CA","","CXWM",49.5,-112.117,944,20040824,20170502,"",49.5,-112.1,1.22903584001936
"3499",713440,99999,"HUSSAR AGDM  ALTA","CA","","CXHR",51.183,-112.5,971,20040510,20170502,"",51.2,-112.5,1.89243134348567
"3500",713450,99999,"MASINASIN AGDM","CA","","CXMN",49.133,-111.65,948,20040824,20170502,"",49.1,-111.6,5.17366371014201
"3501",713460,99999,"BARNWELL AGDM  ALTA","CA","","CXBW",49.8,-112.3,824,20040510,20170502,"",49.8,-112.3,0
"3502",713470,99999,"FAIRVIEW AGDM  ALTA","CA","","CXFR",56.067,-118.433,655,20040518,20170502,"",56.1,-118.4,4.206722183173
"3503",713480,99999,"PEORIA AGDM  ALTA","CA","","CXPA",55.617,-118.283,621,20040510,20170502,"",55.6,-118.3,2.17345504252664
"3504",713490,99999,"RICH LAKE AGDM  ALTA","CA","","CXRL",54.5,-111.7,585,20040510,20170502,"",54.5,-111.7,0
"3505",713500,99999,"HARRINGTON CDA CS  PEI","CA","","CAHR",46.35,-63.167,53,20041005,20170502,"",46.4,-63.2,6.1158646193724
